"_messagetimems","_messagetime","_","duration","ip","revProxyPath","_raw","cluster","_collector","container","deployment","host","_view","log.level","log.msg","log.time","namespace","node","pod","service","_size","_source","_sourcecategory","_sourcehost","_sourcename"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","97.123644ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 97.123644ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 97.123644ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","20.544911ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 20.544911ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 20.544911ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","28.28632ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 28.28632ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 28.28632ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","27.479757ms","10.130.186.102","/api/streamer/getIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/getIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 27.479757ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/getIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 27.479757ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","26.996844ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 26.996844ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 26.996844ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","26.63174ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 26.63174ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 26.63174ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","101.785369ms","10.130.186.102","/api/streamer/video?peerid=&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/video?peerid=&options= and ip 10.130.186.102 is 101.785369ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/video?peerid=&options= and ip 10.130.186.102 is 101.785369ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","182","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225637000","11/04/2023 20:37:17.000 +0530",",""time"":""2023-04-11T15:07:17Z""}}","127.713349ms","10.130.186.102","/api/streamer/hangup?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/hangup?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 127.713349ms"",""time"":""2023-04-11T15:07:17Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/hangup?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 127.713349ms","2023-04-11T15:07:17Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","196","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","56.653429ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 56.653429ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 56.653429ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","13.323922ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.323922ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.323922ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","52.705878ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 52.705878ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 52.705878ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","59.364678ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 59.364678ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 59.364678ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","63.842453ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 63.842453ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 63.842453ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","105.174515ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 105.174515ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 105.174515ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","205","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","102.709655ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 102.709655ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 102.709655ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","205","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","17.801453ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 17.801453ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 17.801453ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","77.16568ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 77.16568ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 77.16568ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","58.785164ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 58.785164ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 58.785164ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","13.659503ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.659503ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.659503ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","13.772332ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.772332ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.772332ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","12.882457ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.882457ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.882457ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","123.648566ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 123.648566ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 123.648566ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","205","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225631000","11/04/2023 20:37:11.000 +0530",",""time"":""2023-04-11T15:07:11Z""}}","41.997377ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 41.997377ms"",""time"":""2023-04-11T15:07:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 41.997377ms","2023-04-11T15:07:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
